date,Close,Return,LogReturn,Gap,Body,UpperShadow,LowerShadow,BETA10,BETA20,BETA30,BETA5,BETA60,CNTD10,CNTD20,CNTD30,CNTD5,CNTD60,CNTN10,CNTN20,CNTN30,CNTN5,CNTN60,CNTP10,CNTP20,CNTP30,CNTP5,CNTP60,CORD10,CORD20,CORD30,CORD5,CORD60,CORR10,CORR20,CORR30,CORR5,CORR60,IMAX10,IMAX20,IMAX30,IMAX5,IMAX60,IMIN10,IMIN20,IMIN30,IMIN5,IMIN60,IMXD10,IMXD20,IMXD30,IMXD5,IMXD60,MA10,MA20,MA30,MA5,MA60,MAX10,MAX20,MAX30,MAX5,MAX60,MIN10,MIN20,MIN30,MIN5,MIN60,QTLD10,QTLD20,QTLD30,QTLD5,QTLD60,QTLU10,QTLU20,QTLU30,QTLU5,QTLU60,RANK10,RANK20,RANK30,RANK5,RANK60,RESI10,RESI20,RESI30,RESI5,RESI60,ROC10,ROC20,ROC30,ROC5,ROC60,RSQR10,RSQR20,RSQR30,RSQR5,RSQR60,RSV10,RSV20,RSV30,RSV5,RSV60,STD10,STD20,STD30,STD5,STD60,SUMD10,SUMD20,SUMD30,SUMD5,SUMD60,SUMN10,SUMN20,SUMN30,SUMN5,SUMN60,SUMP10,SUMP20,SUMP30,SUMP5,SUMP60,VMA10,VMA20,VMA30,VMA5,VMA60,VSTD10,VSTD20,VSTD30,VSTD5,VSTD60,VSUMD10,VSUMD20,VSUMD30,VSUMD5,VSUMD60,VSUMN10,VSUMN20,VSUMN30,VSUMN5,VSUMN60,VSUMP10,VSUMP20,VSUMP30,VSUMP5,VSUMP60,WVMA10,WVMA20,WVMA30,WVMA5,WVMA60
2026-07-13T12:00:00Z,16.3600006104,0.012376285,0.0123003248,-0.0012376521,0.0136308073,0.0105328428,0.0012390676,-0.005786468,-0.0013985149,,0.0114914486,,-0.4,-0.2,,-0.2,,0.7,0.6,,0.6,,0.3,0.4,,0.4,,0,0,,0,,0,0,,0,,0.1,0.3,,0.8,,0.7,0.85,,0.4,,-0.6,-0.55,,0.4,,0.9831295428,1.0007028947,,0.9655256424,,1.0556234605,1.1558679182,,1.0103912023,,0.9290953082,0.9290953082,,0.9290953082,,0.9657701468,0.9682151321,,0.941320235,,1,1.0268947806,,0.9877750149,,0.8,0.7,,1,,0.0429095631,0.0125829968,,0.0114914603,,-0.02444841,0,-0.0042604804,0.023139515,-0.0415933859,0.3030056269,0.0233401475,,0.3950287805,,0.5603866849,0.3126686763,,0.8721804781,,0.0301936198,0.0527850725,,0.0258568377,,-0.1469533021,0,,0.2021862594,,0.5734766511,0.5,,0.3989068703,,0.4265233489,0.5,,0.6010931297,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,
2026-07-13T15:00:00Z,16.3099994659,-0.0030563046,-0.0030609846,0.0073348978,-0.0103155389,0.0030340501,0.0169902177,-0.0018765171,-0.0019034413,,0.017903128,,-0.6,-0.2,,-0.2,,0.8,0.6,,0.6,,0.2,0.4,,0.4,,0,0,,0,,0,0,,0,,0,0.25,,0.8,,0.6,0.8,,0.2,,-0.6,-0.55,,0.6,,0.9827713262,1.0049969641,,0.9747394528,,1.0588596581,1.1594114327,,1.0134887326,,0.9319436117,0.9319436117,,0.9319436117,,0.9687308834,0.9711833643,,0.9442060161,,1,1.0300429054,,1,,0.8,0.65,,0.8,,0.0256730006,0.0130857285,,-0.0105457087,,-0.0326216563,0.0251413968,-0.0256869959,0.0322784348,-0.0701255066,0.0415776732,0.0436074457,,0.7703092865,,0.5362315502,0.299191279,,0.8345856575,,0.0264331794,0.0525599564,,0.0288477102,,-0.2000002774,0.0422832619,,0.3017744534,,0.6000001387,0.4788583691,,0.3491127733,,0.3999998613,0.5211416309,,0.6508872267,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,
2026-07-13T18:00:00Z,17,0.0423053683,0.0414349602,-0.0085836538,0.0513296178,0.016079173,0.0006184433,0.0043386833,-0.0020128266,,0.0213529362,,-0.4,-0.1,,0.2,,0.7,0.55,,0.4,,0.3,0.45,,0.6,,0,0,,0,,0,0,,0,,0.9,0.2,,0.8,,0.5,0.75,,0,,0.4,-0.55,,0.8,,0.9440588166,0.9682058783,,0.9540000018,,1.0152941311,1.1123529322,,1.0152941311,,0.8941176358,0.8941176358,,0.8941176358,,0.9294117759,0.9347059025,,0.9505882263,,0.9594117333,0.9917647418,,0.9623529771,,1,0.85,,1,,0.0364171084,0.0509159745,,0.0032941257,,0.0119048079,0.0869564979,0.0500308486,0.1038961312,-0.0274599288,0.2037208315,0.0540315522,,0.8439803767,,0.8737863224,0.4851752486,,0.8737863224,,0.0276100509,0.0499319434,,0.0328705088,,0.0591718047,0.1376517855,,0.8080804091,,0.4704140977,0.4311741072,,0.0959597954,,0.5295859023,0.5688258928,,0.9040402046,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,
2026-07-14T09:00:00Z,17.3099994659,0.0182352627,0.0180709943,0.0123528873,0.0058105977,0.0081348811,0.00058096,0.0086620112,-0.0018399558,,0.0169843947,,-0.2,-0.1,,0.6,,0.6,0.55,,0.2,,0.4,0.45,,0.8,,0,0,,0,,0,0,,0,,0.9,0.15,,0.8,,0.4,0.7,,0.4,,0.5,-0.55,,0.4,,0.9337955137,0.9551126752,,0.9606008314,,1.0080878857,1.0924321451,,1.0080878857,,0.8781051576,0.8781051576,,0.9260543721,,0.9127672258,0.9237435161,,0.9422299231,,0.9451184931,0.982091307,,0.982091307,,1,0.85,,1,,0.0272254357,0.0623669053,,0.0054303793,,0.0711633434,0.0928029861,0.0383922847,0.1343380869,-0.1235443308,0.5083404043,0.0460705911,,0.8682843353,,0.9377772277,0.5687330553,,0.9014075426,,0.0348954178,0.0494300821,,0.0257771019,,0.3770489138,0.1471470818,,0.9534873405,,0.3114755431,0.4264264591,,0.0232563297,,0.6885244569,0.5735735409,,0.9767436703,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,
2026-07-14T12:00:00Z,16.8199996948,-0.0283073245,-0.0287157019,0.0051993157,-0.0333333297,0.0091953937,0.01666661,0.0105898444,-0.0022534044,,0.0114149715,,-0.2,-0.2,,0.2,,0.6,0.6,,0.4,,0.4,0.4,,0.6,,0,0,,0,,0,0,,0,,0.9,0.1,,0.8,,0.3,0.65,,0.2,,0.6,-0.55,,0.6,,0.9655767054,0.9857015556,,0.9964328271,,1.0439952309,1.1242568484,,1.0439952309,,0.903686093,0.903686093,,0.9530321628,,0.9393579356,0.9512485309,,0.9726516592,,1,1.0107015641,,1.0107015641,,0.8,0.7,,0.6,,-0.0132310051,0.0357057866,,-0.0192627701,,0.0479751087,0.0585273336,0.0132529704,0.0408415751,-0.1665015143,0.6532801582,0.066956408,,0.5076282258,,0.6864407293,0.4366576466,,0.516339633,,0.0376328249,0.0502156278,,0.0226577587,,0.2244899094,0.0891658111,,0.3793098912,,0.3877550453,0.4554170945,,0.3103450544,,0.6122449547,0.5445829055,,0.6896549456,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,
2026-07-14T15:00:00Z,16.6000003815,-0.0130796265,-0.0131659181,0.0184304085,-0.0309398018,0,0.0262697481,0.0109017879,-0.0027217133,,0.0024096477,,-0.2,-0.3,,-0.2,,0.6,0.65,,0.6,,0.4,0.35,,0.4,,0,0,,0,,0,0,,0,,0.8,0.05,,0.6,,0.2,0.6,,0,,0.6,-0.55,,0.6,,0.9820481672,1.0002710532,,1.0125300853,,1.0578312688,1.1391565911,,1.0578312688,,0.9156626181,0.9156626181,,0.9656626698,,0.9518072185,0.9638553995,,1,,1.0132529704,1.024096362,,1.024096362,,0.7,0.55,,0.4,,-0.0311062128,0.0255852232,,-0.0173493806,,0.0381488817,0.0310558999,0.040100272,0.0146699121,-0.1460905388,0.6695506386,0.0967814547,,0.0275731143,,0.5932206677,0.3773586409,,0.3725491174,,0.0382677553,0.050447788,,0.0205222814,,0.1699165973,0.0478927266,,0.1363634886,,0.4150417013,0.4760536367,,0.4318182557,,0.5849582987,0.5239463633,,0.5681817443,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,
2026-07-14T18:00:00Z,16.3999996185,-0.0120482385,-0.0121214068,-0.0210843598,0.0092307458,0.0240000798,0.0018461961,0.0093200288,-0.0035150372,,-0.0116463408,,-0.2,-0.3,,-0.2,,0.6,0.65,,0.6,,0.4,0.35,,0.4,,0,0,,0,,0,0,,0,,0.7,0,,0.4,,0.1,0.55,,0.6,,0.6,-0.55,,-0.2,,0.9976829435,1.0136890385,,1.0259756234,,1.0707316997,1.153048798,,1.0707316997,,0.9268292782,0.9268292782,,0.9847560972,,0.9853658673,0.9786585128,,1.0121951688,,1.0256097613,1.03658539,,1.03658539,,0.6,0.5,,0.2,,-0.0396230732,0.0197038148,,-0.0026829418,,0.0379746469,0.0249999762,0.0288582215,0.0055180966,-0.1611253065,0.5130263313,0.1613725352,,0.7338473737,,0.5084745694,0.32345008,,0.1773049837,,0.0373744148,0.0504557817,,0.0192265614,,0.1666664459,0.0379506315,,0.0471205025,,0.416666777,0.4810246842,,0.4764397487,,0.583333223,0.5189753158,,0.5235602513,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,
2026-07-15T09:00:00Z,16.3099994659,-0.0054878143,-0.0055029277,-0.0121950525,0.0067900431,0.0074074589,0.0006172981,0.0052654036,-0.0018684055,,-0.0148375239,,-0.2,-0.4,,-0.6,,0.6,0.7,,0.8,,0.4,0.3,,0.2,,0,0,,0,,0,0,,0,,0.6,0,,0.2,,0,0.5,,0.4,,0.6,-0.5,,-0.2,,1.0087676528,1.0121704722,,1.0231759823,,1.0766401006,1.1551196057,,1.0766401006,,0.9319436117,0.9319436117,,0.9901900765,,1,0.984058845,,1.0055180966,,1.0312691751,1.0337217144,,1.0312691751,,0.4,0.45,,0.2,,-0.0324619691,0.00557938,,0.0064990656,,0.0590909006,-0.1245303167,0.0316254923,-0.0405882667,-0.15228692,0.2211414062,0.0649911642,,0.9181040479,,0.470338906,0.3049449319,,0.1134750814,,0.0321605606,0.0422610032,,0.0218993124,,0.2765956213,-0.2899999619,,-0.5267181797,,0.3617021893,0.6449999809,,0.7633590898,,0.6382978107,0.3550000191,,0.2366409102,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,
2026-07-15T12:00:00Z,16.1499996185,-0.0098099235,-0.0098583578,-0.0036786921,-0.0061538696,0.0135384193,0.0018460787,-0.0006304561,-0.0011564522,0.0001023485,-0.0100928861,,-0.2,-0.4,,-1,,0.6,0.7,,1,,0.4,0.3,,0,,0,0,,0,,0,0,0,0,,0.5,0.05,0.2666666667,0,,0.2,0.45,0.6333333333,0.8,,0.3,-0.4,-0.3666666667,-0.8,,1.0242724587,1.0177709123,1.0174819608,1.0189473774,,1.0873064942,1.1492260003,1.170897851,1.0873064942,,0.9925697254,0.941176481,0.941176481,0.9981424904,,1.0099071115,0.9938080258,0.9851393327,1.0099071115,,1.0414860738,1.0414860738,1.0414860738,1.027863825,,0.1,0.3,0.4,0.2,,-0.0214354061,-0.0067846164,-0.0189660135,0.0012383948,,0.0583223707,-0.0813424523,,-0.0670132804,-0.1535639579,0.0063790753,0.0276800382,0.0003744483,0.9792497236,,0.078430737,0.2827380674,0.256064636,0.0208325055,,0.0226726864,0.0400811496,0.0457798764,0.0144239312,,0.2688818793,-0.2011252015,,-1,,0.3655590604,0.6005626007,,1,,0.6344409396,0.3994373993,,0,,0,0,0,0,,0,0,0,0,,0,0,,0,,0,0,,0,,0,0,,0,,0,0,,0,
2026-07-15T15:00:00Z,16.1200008392,-0.0018575096,-0.0018592369,0.0185759227,-0.0200607847,0,0.014589709,-0.0036393706,0.0003167036,-0.0000876358,-0.0075061974,,-0.4,-0.5,-0.2666666667,-1,,0.7,0.75,0.6333333333,1,,0.3,0.25,0.3666666667,0,,0,0,0,0,,0,0,0,0,,0.4,0,0.2333333333,0,,0.9,0.4,0.6,0.8,,-0.5,-0.4,-0.3666666667,-0.8,,1.0259304625,1.0131202891,1.0190446089,1.0121587553,,1.089329935,1.1513646712,1.1730768525,1.0626549795,,0.9851116183,0.9429279788,0.9429279788,0.9851116183,,1.0117865147,0.9956574691,0.9869726439,1.0018609664,,1.0434242444,1.0421835212,1.0434242444,1.0173696504,,0.1,0.3,0.4,0.2,,-0.0095532948,-0.0161289729,-0.0177738891,0.0028536395,,-0.0024751862,-0.1157432121,-0.009828,-0.0416170552,-0.1205673264,0.2068437129,0.0034367407,0.0002722927,0.9524448329,,0.1428576294,0.2738098583,0.2479787117,0.1920007263,,0.0229843429,0.0311512439,0.0459677302,0.0108771487,,-0.0163930326,-0.325115374,-0.0131362782,-1,,0.5081965163,0.662557687,0.5065681391,1,,0.4918034837,0.337442313,0.4934318609,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,,0,0,0,0,
