date,Close,Return,LogReturn,Gap,Body,UpperShadow,LowerShadow,BETA10,BETA20,BETA30,BETA5,BETA60,CNTD10,CNTD20,CNTD30,CNTD5,CNTD60,CNTN10,CNTN20,CNTN30,CNTN5,CNTN60,CNTP10,CNTP20,CNTP30,CNTP5,CNTP60,CORD10,CORD20,CORD30,CORD5,CORR10,CORR20,CORR30,CORR5,IMAX10,IMAX20,IMAX30,IMAX5,IMIN10,IMIN20,IMIN30,IMIN5,IMXD10,IMXD20,IMXD30,IMXD5,MA10,MA20,MA30,MA5,MA60,MAX10,MAX20,MAX30,MAX5,MIN10,MIN20,MIN30,MIN5,QTLD10,QTLD20,QTLD30,QTLD5,QTLD60,QTLU10,QTLU20,QTLU30,QTLU5,QTLU60,RANK10,RANK20,RANK30,RANK5,RANK60,RESI10,RESI20,RESI30,RESI5,RESI60,ROC10,ROC20,ROC30,ROC5,ROC60,RSQR10,RSQR20,RSQR30,RSQR5,RSQR60,RSV10,RSV20,RSV30,RSV5,STD10,STD20,STD30,STD5,STD60,SUMD10,SUMD20,SUMD30,SUMD5,SUMD60,SUMN10,SUMN20,SUMN30,SUMN5,SUMN60,SUMP10,SUMP20,SUMP30,SUMP5,SUMP60,VMA10,VMA20,VMA30,VMA5,VSTD10,VSTD20,VSTD30,VSTD5,VSUMD10,VSUMD20,VSUMD30,VSUMD5,VSUMN10,VSUMN20,VSUMN30,VSUMN5,VSUMP10,VSUMP20,VSUMP30,VSUMP5,WVMA10,WVMA20,WVMA30,WVMA5
2026-07-30T19:15:00Z,17.5200004578,-0.0073653917,-0.0073926501,0.0005665852,-0.0079274853,0,0.0056625358,-0.0038363056,-0.0036654127,-0.0038967699,-0.0065639137,-0.0015051749,-0.6,-0.5,-0.4666666667,-1,-0.2333333333,0.8,0.75,0.7333333333,1,0.6166666667,0.2,0.25,0.2666666667,0,0.3833333333,0,0,0,0,0,0,0,0,0,0.4,0.0666666667,0,0.9,0.95,0.9666666667,0.8,-0.9,-0.55,-0.9,-0.8,1.0236871792,1.0444348914,1.0643074187,1.0148401518,1.0868340637,1.0582192027,1.0936072687,1.1295662328,1.0313926497,0.9942922158,0.9942922158,0.9942922158,0.9942922158,1.0188356116,1.0228310279,1.031963439,1.0074200432,1.0416666394,1.0331050176,1.0713470301,1.0930364793,1.0228310279,1.1278538649,0.1,0.05,0.0333333333,0.2,0.0166666667,-0.0064238039,-0.0096134708,-0.0078042545,-0.0017123244,-0.0424314036,-0.051434699,-0.0832025171,-0.106122443,-0.0309734219,-0.0680850442,0.8295850203,0.715804962,0.8968601201,0.9352888386,0.3935658417,0.089285988,0.0574714912,0.0421942388,0.153846831,0.0120978925,0.0249816634,0.0356148921,0.0095985357,0.041550722,-0.6551721416,-0.3965089322,-0.3924527311,-1,-0.09052328,0.8275860708,0.6982544661,0.6962263655,1,0.54526164,0.1724139292,0.3017455339,0.3037736345,0,0.45473836,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-30T19:35:00Z,17.4500007629,-0.0039954163,-0.0040034193,-0,-0.0039954163,0.0028538377,0.0017123679,-0.0044699075,-0.0037309585,-0.0040096756,-0.0072779283,-0.0016899794,-0.6,-0.5,-0.4666666667,-1,-0.2333333333,0.8,0.75,0.7333333333,1,0.6166666667,0.2,0.25,0.2666666667,0,0.3833333333,0,0,0,0,0,0,0,0,0.1,0.35,0.0333333333,0,0.8,0.9,0.9333333333,0.6,-0.7,-0.55,-0.9,-0.6,1.0236675722,1.0441546708,1.064622674,1.0130658732,1.0899617466,1.0515759071,1.0979942126,1.1340974241,1.0309455005,0.998280763,0.998280763,0.998280763,0.998280763,1.011461252,1.0246417409,1.0292262636,1.0040114437,1.0452721475,1.0361031022,1.0722062044,1.0951289269,1.0229226132,1.1323781871,0.1,0.05,0.0333333333,0.2,0.0166666667,-0.0035529884,-0.0087105649,-0.006482378,0.0014899835,-0.0401073541,-0.0396257188,-0.0820620435,-0.1060450638,-0.0283963445,-0.0688366608,0.8692778706,0.7184603364,0.9013835529,0.9723289514,0.4574579354,0.0322587923,0.0172417762,0.0126585131,0.0526328118,0.0137703887,0.0253813575,0.0365547354,0.0104379729,0.0432719165,-0.5901637038,-0.3919598977,-0.3913042224,-1,-0.0911660347,0.7950818519,0.6959799489,0.6956521112,1,0.5455830173,0.2049181481,0.3040200511,0.3043478888,0,0.4544169827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-30T19:55:00Z,17.3400001526,-0.0063037596,-0.0063237122,-0,-0.0063037596,0.0045845226,0.000573079,-0.0047708875,-0.0039341411,-0.0040333157,-0.0070357515,-0.0018888212,-0.8,-0.5,-0.5333333333,-1,-0.2333333333,0.9,0.75,0.7666666667,1,0.6166666667,0.1,0.25,0.2333333333,0,0.3833333333,0,0,0,0,0,0,0,0,0,0.3,0,0,0.9,0.95,0.9666666667,0.8,-0.9,-0.65,-0.9666666667,-0.8,1.0250864962,1.046510938,1.0667627637,1.0128027751,1.0955497784,1.0582468408,1.1049596124,1.1412918536,1.0334486689,0.9994232855,0.9994232855,0.9994232855,0.9994232855,1.0103806403,1.0294117776,1.0334486689,1.0063437491,1.0507496628,1.0357554167,1.0651671944,1.1003460067,1.0178777084,1.1395617102,0.1,0.05,0.0333333333,0.2,0.0166666667,-0.0036175025,-0.0091365974,-0.0082796865,0.0012687278,-0.0398295528,-0.0482985288,-0.0786397219,-0.1215805292,-0.032366067,-0.0737179066,0.8739468696,0.7316698415,0.9014083207,0.9647391274,0.5229788413,0.0098041416,0.0054646062,0.0040651321,0.0169495361,0.0146583009,0.0265208953,0.0367697481,0.0101302588,0.0452323437,-0.6874989755,-0.3794872848,-0.4633201918,-1,-0.0969100809,0.8437494878,0.6897436424,0.7316600959,1,0.5484550405,0.1562505122,0.3102563576,0.2683399041,0,0.4515449595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-07-31T07:15:00Z,16.8099994659,-0.0305652066,-0.0310420645,,,,,-0.0067636463,-0.0046646946,-0.0043764666,-0.0110648463,-0.0021714015,-0.8,-0.5,-0.5333333333,-1,-0.2666666667,0.9,0.75,0.7666666667,1,0.6333333333,0.1,0.25,0.2333333333,0,0.3666666667,,,,,,,,,,,,,,,,,,,,,1.0497323301,1.0738548731,1.09496334,1.0323617277,1.1280190714,,,,,,,,,1.0380726542,1.0499702665,1.0636525716,1.0315288937,1.0809042626,1.0660321621,1.0987507377,1.130874529,1.0422368242,1.1754908303,0.1,0.05,0.0333333333,0.2,0.0166666667,-0.0192959219,-0.0295402748,-0.0315045741,-0.010232035,-0.0639627265,-0.0712707673,-0.1015499579,-0.1401534464,-0.0582633554,-0.1105820209,0.8170730709,0.7410258162,0.8887974455,0.8226949795,0.5761903332,,,,,0.0214920287,0.0312465712,0.0401801398,0.0172520601,0.0495401657,-0.7633130485,-0.4398149518,-0.4963765575,-1,-0.143248847,0.8816565243,0.7199074759,0.7481882787,1,0.5716244235,0.1183434757,0.2800925241,0.2518117213,0,0.4283755765,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31T07:35:00Z,16.8500003815,0.0023795905,0.0023767638,-0,0.0023795905,0.0029743747,0.0017845794,-0.0083985218,-0.0054862656,-0.0045266248,-0.0117507502,-0.0023910371,-0.6,-0.4,-0.4666666667,-0.6,-0.2333333333,0.8,0.7,0.7333333333,0.8,0.6166666667,0.2,0.3,0.2666666667,0.2,0.3833333333,,,,,,,,,,,,,,,,,,,,,1.0411275747,1.067151303,1.0871809761,1.0204154217,1.1234421103,,,,,,,,,1.0290801045,1.0397626149,1.0593471797,1,1.0741839746,1.0635014641,1.0961423677,1.1264094429,1.0356083304,1.1727002838,0.2,0.1,0.0666666667,0.4,0.0333333333,-0.0033342264,-0.0150317795,-0.0215449167,0.0030860787,-0.0529065162,-0.0576061984,-0.0767123079,-0.1345659489,-0.0453257368,-0.1022908913,0.9292347408,0.8327848728,0.8865707637,0.8542661491,0.6353677632,,,,,0.0250245981,0.0346662003,0.0416108912,0.0179797642,0.0519486212,-0.6821174319,-0.3589742963,-0.478101702,-0.9090889387,-0.1324138158,0.8410587159,0.6794871481,0.739050851,0.9545444693,0.5662069079,0.1589412841,0.3205128519,0.260949149,0.0454555307,0.4337930921,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31T07:55:00Z,16.8400001526,-0.0005934854,-0.0005936616,0.0005934854,-0.0011862667,0.0023724203,0.0011862667,-0.0085546645,-0.0059998555,-0.0046081809,-0.0101544001,-0.0025596813,-0.8,-0.5,-0.5333333333,-0.6,-0.2666666667,0.9,0.75,0.7666666667,0.8,0.6333333333,0.1,0.25,0.2333333333,0.2,0.3666666667,,,,,,,,,,,,,,,,,,,,,1.0343824166,1.0629453529,1.0825415496,1.0129453699,1.1216844697,,,,,,,,,1.0005938378,1.0362233138,1.0480997303,1,1.07363419,1.0599762601,1.0831353685,1.1264845096,1.0296912111,1.1733966775,0.2,0.1,0.0666666667,0.4,0.0333333333,0.0041135735,-0.0059467256,-0.0157229263,0.0073634303,-0.0461738704,-0.0685840584,-0.088251176,-0.1368528983,-0.0388128018,-0.1270088464,0.935560307,0.8753307589,0.8858021758,0.7585602109,0.6672279244,,,,,0.0254035295,0.0369786048,0.0423789676,0.0164882377,0.0542686595,-0.9393926258,-0.441734126,-0.4899080308,-0.8947347287,-0.1751251706,0.9696963129,0.720867063,0.7449540154,0.9473673644,0.5875625853,0.0303036871,0.279132937,0.2550459846,0.0526326356,0.4124374147,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31T08:15:00Z,16.75,-0.0053444271,-0.0053587596,-0,-0.0053444271,0.0047505893,0,-0.0086259618,-0.0066924011,-0.0047500863,-0.0068656694,-0.0027118813,-0.8,-0.5,-0.5333333333,-0.6,-0.3,0.9,0.75,0.7666666667,0.8,0.65,0.1,0.25,0.2333333333,0.2,0.35,,,,,,,,,,,,,,,,,,,,,1.0327164266,1.0642089502,1.0832238724,1.0100298526,1.1248855705,,,,,,,,,1.0053731434,1.0352238897,1.0459701766,1.0035820577,1.0722387513,1.0537313205,1.087761153,1.1283581862,1.005970172,1.1797015062,0.1,0.05,0.0333333333,0.2,0.0166666667,0.0061004018,-0.0006311396,-0.0143476204,0.0037014862,-0.0448850732,-0.0673718901,-0.081688585,-0.1334712847,-0.0401146551,-0.1449719311,0.9367434312,0.9440581147,0.8871241765,0.5783182388,0.6868069744,,,,,0.0255990695,0.0397171816,0.0436514344,0.012767752,0.0566700535,-0.9379831207,-0.4197181101,-0.4813430433,-0.897433891,-0.2060958203,0.9689915604,0.709859055,0.7406715216,0.9487169455,0.6030479102,0.0310084396,0.290140945,0.2593284784,0.0512830545,0.3969520898,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31T08:35:00Z,16.7800006866,0.0017910858,0.0017894837,-0,0.0017910858,0.0023880005,0.0005970286,-0.007823165,-0.006681779,-0.0048525631,-0.0009535038,-0.0028157239,-0.6,-0.5,-0.4666666667,-0.2,-0.3,0.8,0.75,0.7333333333,0.6,0.65,0.2,0.25,0.2666666667,0.4,0.35,,,,,,,,,,,,,,,,,,,,,1.0240762517,1.0563765913,1.0765792109,1.0015494308,1.1199145338,,,,,,,,,1.0017877698,1.0041716145,1.0399284892,1,1.0679379823,1.0441001037,1.0828366706,1.1215732375,1.0035756534,1.176400415,0.2,0.1,0.0666666667,0.4,0.0333333333,0.011127991,0.0071003088,-0.0062170465,0.0003575767,-0.0368506778,-0.0636160371,-0.1060202303,-0.1237597378,-0.03229524,-0.1508096917,0.8941177641,0.9441196411,0.8923430039,0.3699324588,0.7008054789,,,,,0.023763593,0.0396528505,0.0444625636,0.0022170536,0.0582494231,-0.8906227183,-0.6524586965,-0.4548939756,-0.7999961853,-0.2184750495,0.9453113591,0.8262293483,0.7274469878,0.8999980927,0.6092375248,0.0546886409,0.1737706517,0.2725530122,0.1000019073,0.3907624752,,,,,,,,,,,,,,,,,,,,,,,,
2026-07-31T08:55:00Z,16.7199993134,-0.003575767,-0.0035821754,0.0011918087,-0.0047619004,0.0005952517,0.0005952517,-0.0067094406,-0.0063810827,-0.0049703013,-0.0019138853,-0.0029227786,-0.6,-0.6,-0.4666666667,-0.2,-0.3333333333,0.8,0.8,0.7333333333,0.6,0.6666666667,0.2,0.2,0.2666666667,0.4,0.3333333333,,,,,,,,0,,,,0.4,,,,0.8,,,,-0.4,1.0209928708,1.0534091292,1.0757376764,1.0040670333,1.1208234092,,,,1.0119617686,,,,0.9994019002,1.003588599,1.007177084,1.0370813914,1.0017942995,1.0693779842,1.0436603756,1.0825359524,1.122607729,1.007177084,1.1794258447,0.1,0.05,0.0333333333,0.2,0.0166666667,0.009199612,0.0072111568,-0.0036683074,-0.0002392628,-0.0346014406,-0.0633053806,-0.119072723,-0.1236897599,-0.0053539652,-0.1572581056,0.8413021323,0.9416762388,0.8976046426,0.8075697935,0.7120340615,,,,0.0476199126,0.0210105438,0.0379174737,0.0454076886,0.0030119022,0.059985438,-0.8897616273,-0.7793095011,-0.4538458717,-0.3912993001,-0.2290749374,0.9448808136,0.8896547506,0.7269229358,0.69564965,0.6145374687,0.0551191864,0.1103452494,0.2730770642,0.30435035,0.3854625313,,,,0,,,,0,,,,,,,,,,,,,,,,0
2026-07-31T09:15:00Z,16.6700000763,-0.0029903851,-0.0029948652,0.0005980998,-0.00358634,0.0011954847,0.0011954847,-0.0057261309,-0.0059893267,-0.0050877026,-0.0022195611,-0.0030263525,-0.6,-0.6,-0.4666666667,-0.6,-0.3333333333,0.8,0.8,0.7333333333,0.8,0.6666666667,0.2,0.2,0.2666666667,0.2,0.3333333333,,,,0,,,,0,,,,0.2,,,,0.8,,,,-0.6,1.0181763688,1.0498800155,1.0743651163,1.0049190143,1.1210457843,,,,1.0149970005,,,,0.9988002125,1.0047990356,1.0083982837,1.0107978587,1.0029993543,1.0707858608,1.040191966,1.0845830738,1.1223754648,1.0065987168,1.1817636876,0.1,0.05,0.0333333333,0.2,0.0166666667,0.0075912205,0.0070185885,-0.000593429,-0.0004798921,-0.0317683866,-0.0555240546,-0.1179893962,-0.1212440338,-0.0106825105,-0.1585057786,0.7800918949,0.9439203716,0.9041079375,0.8409079086,0.7231671801,,,,0.0740756439,0.0186215302,0.0355472617,0.0463127741,0.0034230078,0.0616311758,-0.8749974455,-0.7770025812,-0.4474703897,-0.7499960264,-0.2302052441,0.9374987228,0.8885012906,0.7237351949,0.8749980132,0.6151026221,0.0625012772,0.1114987094,0.2762648051,0.1250019868,0.3848973779,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
2026-07-31T09:35:00Z,16.8899993896,0.0131973193,0.0131109933,0.0011997875,0.0119831545,0.0005991749,0.0011983497,-0.0037605229,-0.0055231325,-0.0049208015,0.0010065019,-0.0030428,-0.4,-0.5,-0.4666666667,-0.2,-0.3333333333,0.7,0.75,0.7333333333,0.6,0.6666666667,0.3,0.25,0.2666666667,0.4,0.3333333333,,,,0,,,,0,,,,0,,,,0.6,,,,-0.6,1.0011841711,1.031527565,1.0559897675,0.9924215808,1.103503096,,,,1.0017762397,,,,0.9857904216,0.9917111075,0.9952634739,0.9976317934,0.9899348678,1.0473653744,1,1.0633510795,1.0935464761,0.9934873471,1.1663707208,0.8,0.4,0.2666666667,1,0.1333333333,0.015738182,0.0209421935,0.0153618542,0.0055654154,-0.013740495,-0.0359589641,-0.0855441247,-0.1161696049,0.0029690758,-0.1499749031,0.5269468836,0.9136409951,0.8965815826,0.1067188746,0.7310038151,,,,0.8888865341,0.0148796184,0.0333191179,0.0449811094,0.004357215,0.0616330828,-0.5206607923,-0.5939845419,-0.4252874907,0.1111092273,-0.2159421758,0.7603303961,0.7969922709,0.7126437454,0.4444453863,0.6079710879,0.2396696039,0.2030077291,0.2873562546,0.5555546137,0.3920289121,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
2026-07-31T09:55:00Z,16.8500003815,-0.0023682066,-0.0023710152,-0.0011840468,-0.0011855635,0.0005926687,0.0029639088,-0.0018271744,-0.0053211652,-0.0048292354,0.0018397594,-0.0030960629,-0.4,-0.5,-0.4666666667,-0.2,-0.3666666667,0.7,0.75,0.7333333333,0.6,0.6833333333,0.3,0.25,0.2666666667,0.4,0.3166666667,,,,0,,,,0,,,,0.6,,,,0.4,,,,0.2,0.9999999774,1.0300593214,1.0542235093,0.9959643673,1.1030959173,,,,1.0029673137,,,,0.9881305188,0.9940652594,0.9976260585,1,0.9922848033,1.0474776985,1,1.0635014641,1.0961423677,1,1.1632047441,0.8,0.4,0.2666666667,0.8,0.1333333333,0.0082223076,0.0204917479,0.0158004034,0.0003561139,-0.0117620613,-0.0343839745,-0.0726472036,-0.1136243988,0.005970172,-0.1536915866,0.2542302303,0.8886643162,0.8883246775,0.2940627661,0.7370967147,,,,0.8000030518,0.0104086256,0.0325487036,0.0443487855,0.0047979532,0.0624522141,-0.5084739462,-0.5499995232,-0.418604634,0.2500011921,-0.2217391346,0.7542369731,0.7749997616,0.709302317,0.374999404,0.6108695673,0.2457630269,0.2250002384,0.290697683,0.625000596,0.3891304327,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
2026-07-31T10:15:00Z,16.7800006866,-0.0041542845,-0.0041629375,0.0011869708,-0.0053349228,0.0017782322,0,-0.0001155755,-0.005021641,-0.004793432,0.0017878608,-0.0031226227,-0.4,-0.6,-0.4666666667,-0.6,-0.4,0.7,0.8,0.7333333333,0.8,0.7,0.3,0.2,0.2666666667,0.2,0.3,,,,0,,,,0,,,,0.8,,,,0.2,,,,0.6,1.0008342888,1.0300655137,1.0545688822,1.0001191468,1.1043007073,,,,1.0071513067,,,,0.9922526184,0.9982121165,1,1.0035756534,0.996424233,1.0441001037,1.0041716145,1.0655541376,1.0876042463,1.0041716145,1.1656733412,0.5,0.25,0.1666666667,0.6,0.0833333333,-0.0003141989,0.0176400756,0.0149358822,-0.0036948683,-0.0121833373,-0.03229524,-0.0790339561,-0.1083952732,0,-0.1693069281,0.0075607035,0.858660738,0.8830714404,0.2754035233,0.7383612432,,,,0.5200042725,0.0038177875,0.0312486084,0.0441507287,0.0048179684,0.0629340047,-0.4912270428,-0.5950402671,-0.4047617876,0,-0.2518410203,0.7456135214,0.7975201335,0.7023808938,0.5,0.6259205102,0.2543864786,0.2024798665,0.2976191062,0.5,0.3740794898,,,,0,,,,0,,,,0,,,,0,,,,0,,,,0
2026-07-31T10:35:00Z,16.8099994659,0.0017877698,0.0017861737,-0,0.0017877698,0.0011919223,0.0023838447,-0.0000000021,-0.0046499345,-0.0047086484,0.0010113033,-0.0031416455,-0.2,-0.5,-0.4,-0.2,-0.3666666667,0.6,0.75,0.7,0.6,0.6833333333,0.4,0.25,0.3,0.4,0.3166666667,,,,0,0,,,0,0.2,,,0.6,0.5,,,0,-0.3,,,0.6,0.9990482205,1.0243902753,1.0489193223,0.9994051478,1.0992167673,1.0065437605,,,1.0053539652,0.9904818648,,,0.9904818648,0.9964307277,0.9982154206,1,0.9982154206,1.0380726542,1.0023795905,1.0618679922,1.0850684325,1.0023795905,1.1629982069,0.6,0.35,0.2333333333,0.6,0.1166666667,0.0009517888,0.0197841028,0.0193560797,-0.0014277543,-0.0065382256,0,-0.0712707673,-0.1015499579,0.0053827845,-0.1573935427,0,0.8165597202,0.8745338678,0.1032148565,0.74143071,0.5925910228,,,0.6399993896,0.0038109744,0.0296721275,0.0435809979,0.004451694,0.0631861931,0,-0.5536480265,-0.3830646572,0.2195146914,-0.2350301271,0.5,0.7768240133,0.6915323286,0.3902426543,0.6175150636,0.5,0.2231759867,0.3084676714,0.6097573457,0.3824849364,0,,,0,0,,,0,,,,0,,,,0,,,,0,0,,,0
2026-07-31T10:55:00Z,16.8199996948,0.0005948976,0.0005947208,-0.0005948976,0.0011905035,0.0011905035,0.0017856417,0.0003062713,-0.0043673394,-0.0047641777,-0.0010701564,-0.0031761863,-0.2,-0.4,-0.3333333333,0.2,-0.3333333333,0.6,0.7,0.6666666667,0.4,0.6666666667,0.4,0.3,0.3333333333,0.6,0.3333333333,0,,,0,0,,,0,0.1,,,0.4,0.4,,,0,-0.3,,,0.4,0.9982758793,1.0206302211,1.0454617651,1.0005945439,1.0956896717,1.005945326,,,1.0047562381,0.9898929798,,,0.9910820677,0.9958383058,0.9976219376,0.9994054561,0.9994054561,1.0309156045,1.0011890879,1.049346013,1.0832342238,1.0017836318,1.160523235,0.7,0.4,0.2666666667,0.6,0.1333333333,0.0003459,0.0208595031,0.0236188122,0.0015457689,-0.0019921758,-0.0017804561,-0.0592840892,-0.0783561811,0.0089981774,-0.1470588093,0.0568815088,0.7727045069,0.8847961555,0.4628652706,0.7469703331,0.6296288447,,,0.6521735525,0.0036884822,0.0286487742,0.0438384879,0.002224513,0.0636435787,-0.0491815581,-0.4999995502,-0.3170733564,0.4054076346,-0.2207002295,0.524590779,0.7499997751,0.6585366782,0.2972961827,0.6103501148,0.475409221,0.2500002249,0.3414633218,0.7027038173,0.3896498852,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
2026-07-31T11:15:00Z,16.8799991608,0.0035671502,0.003560803,-0.0011890879,0.0047619004,0.0035715105,0.0047619004,0.0007862951,-0.0037406916,-0.0046548561,0.0005923968,-0.0032299819,0,-0.4,-0.3333333333,0.2,-0.3,0.5,0.7,0.6666666667,0.4,0.65,0.5,0.3,0.3333333333,0.6,0.35,0,,,0,0,,,0,0.9,,,0.8,0.3,,,0.8,0.6,,,0,0.9949644977,1.0134479159,1.0386058908,0.9969194736,1.0894254048,1.0035545839,,,1.0035545839,0.986374434,,,0.9905213356,0.9922986275,0.9940759195,0.9958530984,0.9958530984,1.0005924307,0.998222821,1.0379147707,1.076421859,0.998222821,1.1563981889,0.9,0.6,0.4,1,0.2,0.0014971742,0.0220886544,0.0288895222,0.0018957329,0.0058590602,0.002375238,-0.0663717239,-0.0860855556,-0.0005920799,-0.1244814025,0.3314380748,0.693926849,0.870521034,0.1700595979,0.76051459,0.793099366,,,0.7272679983,0.0039229373,0.0258935075,0.0431823074,0.002031548,0.0641426073,0.060604747,-0.6060611315,-0.3655174047,-0.0476207777,-0.1880879748,0.4696976265,0.8030305658,0.6827587023,0.5238103888,0.5940439874,0.5303023735,0.1969694342,0.3172412977,0.4761896112,0.4059560126,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
2026-07-31T11:35:00Z,17.0100002289,0.0077014855,0.0076719804,-0,0.0077014855,0,0.001777179,0.0012933545,-0.0030017739,-0.0045299529,0.003115807,-0.0032216148,0.2,-0.3,-0.2666666667,0.6,-0.3,0.4,0.65,0.6333333333,0.2,0.65,0.6,0.35,0.3666666667,0.8,0.35,0,,,0,0,,,0,0.9,,,0.8,0.2,,,0.6,0.7,,,0.2,0.9888888702,1.002910041,1.0282578686,0.9911816355,1.0786008045,1,,,1,0.9788359432,,,0.9829511516,0.9864785691,0.9864785691,0.9882421658,0.9882421658,0.992945277,0.9923573741,1.025867168,1.0640799611,0.9923573741,1.1469723672,1,0.7,0.4666666667,1,0.2333333333,0.0052910346,0.025606811,0.0374264479,0.0025867504,0.0164368322,0.0155224017,-0.0528952619,-0.0674341863,0.0094955397,-0.1303680627,0.4912029122,0.5670485253,0.8521489275,0.8410140131,0.7636683386,1,,,1,0.0053004664,0.0229860151,0.0424741948,0.0048048953,0.0638442103,0.3714295056,-0.4773864145,-0.289411657,0.533334181,-0.2022204508,0.3142852472,0.7386932072,0.6447058285,0.2333329095,0.6011102254,0.6857147528,0.2613067927,0.3552941715,0.7666670905,0.3988897746,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
2026-07-31T11:55:00Z,16.9400005341,-0.0041152083,-0.0041236991,-0,-0.0041152083,0.0017637088,0.0011758058,0.0015205207,-0.0023128965,-0.0042375554,0.0026564502,-0.0032717339,0,-0.3,-0.3333333333,0.6,-0.3,0.5,0.65,0.6666666667,0.2,0.65,0.5,0.35,0.3333333333,0.8,0.35,0,,,0,0,,,0,0.9,,,0.8,0.1,,,0.4,0.8,,,0.4,0.993919679,1.0041617186,1.0289059052,0.9971664276,1.0806965384,1.0059032101,,,1.0059032101,0.9828807021,,,0.9870129154,0.990554909,0.990554909,0.9923257932,0.9929161254,0.9970483387,0.9970483387,1.0236127276,1.0672963019,1,1.1517119016,0.9,0.7,0.4666666667,0.8,0.2333333333,-0.0007620223,0.0178107978,0.0325386485,-0.002479328,0.0158196111,0.0095351514,-0.0546874742,-0.0974959978,0.0095351514,-0.1240951189,0.6000981247,0.4470936808,0.8147530604,0.7160557401,0.7713606361,0.7435896182,,,0.6875003725,0.0056377808,0.0199458593,0.0406341906,0.004439594,0.0645133413,0.2162166342,-0.4851481783,-0.4828497105,0.533334181,-0.1926163854,0.3918916829,0.7425740891,0.7414248552,0.2333329095,0.5963081927,0.6081083171,0.2574259109,0.2585751448,0.7666670905,0.4036918073,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
2026-07-31T12:15:00Z,17.1700000763,0.0135773043,0.0134859586,-0.0005903323,0.0141760051,0,0,0.0021037408,-0.001377206,-0.0036556498,0.0044263374,-0.0033026064,0.2,-0.2,-0.3333333333,0.6,-0.2666666667,0.4,0.6,0.6666666667,0.2,0.6333333333,0.6,0.4,0.3333333333,0.8,0.3666666667,0,,,0,0,,,0,0.9,,,0.8,0,,,0.2,0.9,,,0.6,0.9832265518,0.9887303412,1.0116093879,0.9880023217,1.0647835293,1,,,1,0.969714592,,,0.9737914525,0.979033162,0.9772859995,0.979033162,0.9831100225,0.983692447,0.9866045695,1,1.0460104254,0.99068143,1.1362842249,1,0.8,0.5333333333,1,0.2666666667,0.0073066146,0.0243531158,0.0413975343,0.0031450035,0.0326433602,0.0269139223,-0.0380952544,-0.0953635147,0.0214158609,-0.0793565454,0.6401122039,0.2352164661,0.7523556227,0.7921026075,0.7948453337,1,,,1,0.0075525072,0.0163742294,0.0364789411,0.0070334563,0.0641528281,0.4945084888,-0.3119267018,-0.4750655432,0.7200012207,-0.1233333344,0.2527457556,0.6559633509,0.7375327716,0.1399993896,0.5616666672,0.7472542444,0.3440366491,0.2624672284,0.8600006103,0.4383333328,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
2026-07-31T12:35:00Z,17.2399997711,0.0040768605,0.0040685726,-0.0005824245,0.0046620003,0,0.0046620003,0.0024080723,-0.0005364351,-0.0030768908,0.0051044146,-0.0033787101,0.4,-0.1,-0.2666666667,0.6,-0.2333333333,0.3,0.55,0.6333333333,0.2,0.6166666667,0.7,0.45,0.3666666667,0.8,0.3833333333,0,,,0,0,,,0,0.9,,,0.8,0,,,0,0.9,,,0.8,0.9825406128,0.9835266976,1.0042923532,0.9888631195,1.0593580935,1,,,1,0.9669373723,,,0.9698375601,0.9756380463,0.9733179182,0.9750579866,0.9825986519,0.9796983535,0.9866589591,0.9959396928,1.0394431737,0.9959396928,1.1316705619,1,0.85,0.5666666667,1,0.2833333333,0.006623062,0.021569436,0.040322564,0.0009280512,0.0403138531,0.0341931429,-0.0232294536,-0.0878306815,0.0249702785,-0.0620239087,0.649593311,0.0478642454,0.6762930266,0.8319738017,0.8267126523,1,,,1,0.0085817472,0.0141386328,0.032384251,0.0079141835,0.0643537609,0.6129052106,-0.2,-0.4368421528,0.7500008515,-0.0966101552,0.1935473947,0.6,0.7184210764,0.1249995743,0.5483050776,0.8064526053,0.4,0.2815789236,0.8750004257,0.4516949224,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0
